url_fiche,nom,type_etablissement,statut,academie,zone,adresse,code_postal,commune,id_etablissement,nom_slug,page,email,telephone
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060433n/ecole-elementaire-saint-sylvestre-2.html,Ecole élémentaire Saint-Sylvestre 2,École,Public,Académie de Nice,Zone B,"167 avenue Cyrille Besset
 -
                                  06100
                            Nice",06100,nice,0060433n,ecole-elementaire-saint-sylvestre-2,104,,0497031200
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0061653p/ecole-elementaire-von-derwies.html,Ecole élémentaire Von Derwies,École,Public,Académie de Nice,Zone B,"60 avenue Borriglione
 -
                                  06100
                            Nice",06100,nice,0061653p,ecole-elementaire-von-derwies,104,,0492077344
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060403f/ecole-maternelle-fouont-cauda.html,Ecole maternelle Fouont Cauda,École,Public,Académie de Nice,Zone B,"3 avenue Lacroix
 -
                                  06100
                            Nice",06100,nice,0060403f,ecole-maternelle-fouont-cauda,104,,0492097094
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060653c/ecole-maternelle-las-planas.html,Ecole maternelle Las Planas,École,Public,Académie de Nice,Zone B,"71 boulevard Henri Sappia
 -
                                  06100
                            Nice",06100,nice,0060653c,ecole-maternelle-las-planas,104,,0492079301
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060856y/ecole-maternelle-les-acacias.html,Ecole maternelle Les Acacias,École,Public,Académie de Nice,Zone B,"123 avenue Henry Dunant
 -
                                  06100
                            Nice",06100,nice,0060856y,ecole-maternelle-les-acacias,104,,0492079175
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060416v/ecole-maternelle-les-oliviers.html,Ecole maternelle Les Oliviers,École,Public,Académie de Nice,Zone B,"Rue Guillaume Borea
 -
                                  06100
                            Nice",06100,nice,0060416v,ecole-maternelle-les-oliviers,104,,0492078540
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0061358u/ecole-maternelle-le-ray-gorbella.html,Ecole maternelle Le Ray Gorbella,École,Public,Académie de Nice,Zone B,"62 boulevard Gorbella
 -
                                  06100
                            Nice",06100,nice,0061358u,ecole-maternelle-le-ray-gorbella,104,,0493529841
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060366r/ecole-maternelle-mantega.html,Ecole maternelle Mantéga,École,Public,Académie de Nice,Zone B,"60 avenue de Pessicart
 -
                                  06100
                            Nice",06100,nice,0060366r,ecole-maternelle-mantega,104,,0497038366
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060411p/ecole-maternelle-pessicart.html,Ecole Maternelle Pessicart,École,Public,Académie de Nice,Zone B,"376 avenue de Pessicart
 -
                                  06100
                            Nice",06100,nice,0060411p,ecole-maternelle-pessicart,104,,0492099696
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060480p/ecole-maternelle-rancher-1.html,Ecole maternelle Rancher 1,École,Public,Académie de Nice,Zone B,"20 vieux chemin de Gairaut
 -
                                  06100
                            Nice",06100,nice,0060480p,ecole-maternelle-rancher-1,104,,0492075491
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060374z/ecole-maternelle-saint-barthelemy.html,Ecole maternelle Saint-Barthélémy,École,Public,Académie de Nice,Zone B,"17 avenue François Bottau
 -
                                  06100
                            Nice",06100,nice,0060374z,ecole-maternelle-saint-barthelemy,104,,0492078644
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060475j/ecole-maternelle-saint-exupery.html,Ecole maternelle Saint-Exupéry,École,Public,Académie de Nice,Zone B,"Avenue Saint Exupéry
 -
                                  06100
                            Nice",06100,nice,0060475j,ecole-maternelle-saint-exupery,104,,0492003231
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060434p/ecole-maternelle-saint-sylvestre.html,Ecole maternelle Saint-Sylvestre,École,Public,Académie de Nice,Zone B,"Chemin de la Passerelle
 -
                                  06100
                            Nice",06100,nice,0060434p,ecole-maternelle-saint-sylvestre,104,,0493842194
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060477l/ecole-maternelle-von-derwies.html,Ecole maternelle Von Derwies,École,Public,Académie de Nice,Zone B,"137 avenue Saint-Lambert
 -
                                  06100
                            Nice",06100,nice,0060477l,ecole-maternelle-von-derwies,104,,0492077341
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0062026v/ecole-primaire-darsonval.html,Ecole primaire Darsonval,École,Public,Académie de Nice,Zone B,"12 rue Thyde Monnier
 -
                                  06100
                            Nice",06100,nice,0062026v,ecole-primaire-darsonval,105,,0497135044
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0062331b/ecole-primaire-privee-maris-stella.html,Ecole primaire privée Maris Stella,École,Privé,Académie de Nice,Zone B,"29 corniche Bellevue
 -
                                  06100
                            Nice",06100,nice,0062331b,ecole-primaire-privee-maris-stella,105,,0635538363
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0061027j/ecole-primaire-privee-nazareth.html,Ecole primaire privée Nazareth,École,Privé,Académie de Nice,Zone B,"9 avenue de Pessicart
 -
                                  06100
                            Nice",06100,nice,0061027j,ecole-primaire-privee-nazareth,105,,0493972950
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0061208f/ecole-primaire-privee-saint-barthelemy.html,Ecole primaire privée Saint Barthélémy,École,Privé,Académie de Nice,Zone B,"16 montée Claire Virenque
 -
                                  06100
                            Nice",06100,nice,0061208f,ecole-primaire-privee-saint-barthelemy,105,,0492077780
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0061036u/ecole-primaire-privee-saint-thomas-d-aquin.html,Ecole primaire privée Saint Thomas d'Aquin,École,Privé,Académie de Nice,Zone B,"4 avenue Saint Maurice
 -
                                  06100
                            Nice",06100,nice,0061036u,ecole-primaire-privee-saint-thomas-d-aquin,105,,0493848863
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0062374y/ecole-primaire-privee-solnyshko.html,Ecole primaire privée Solnyshko,École,Privé,Académie de Nice,Zone B,"29 avenue de la Marne
 -
                                  06100
                            Nice",06100,nice,0062374y,ecole-primaire-privee-solnyshko,105,,0618041521
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060478m/ecole-primaire-rancher-1.html,Ecole primaire Rancher 1,École,Public,Académie de Nice,Zone B,"24 vieux chemin de Gairaut
 -
                                  06100
                            Nice",06100,nice,0060478m,ecole-primaire-rancher-1,105,,0492075486
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060948y/ecole-primaire-righi.html,Ecole primaire Righi,École,Public,Académie de Nice,Zone B,"189 avenue de Pessicart
 -
                                  06100
                            Nice",06100,nice,0060948y,ecole-primaire-righi,105,,0492075563
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060419y/ecole-primaire-rimiez-superieur.html,Ecole primaire Rimiez Supérieur,École,Public,Académie de Nice,Zone B,"148 avenue de Rimiez
 -
                                  06100
                            Nice",06100,nice,0060419y,ecole-primaire-rimiez-superieur,105,,0493810953
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0060429j/ecole-primaire-saint-pancrace.html,Ecole primaire Saint-Pancrace,École,Public,Académie de Nice,Zone B,"461 route de Pessicart
 -
                                  06100
                            Nice",06100,nice,0060429j,ecole-primaire-saint-pancrace,105,,0492099550
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0062387m/evos-s-school-r-alphonse-1er.html,evos's school r Alphonse 1er,École,Privé,Académie de Nice,Zone B,"11 rue Alphonse 1er
 -
                                  06100
                            Nice",06100,nice,0062387m,evos-s-school-r-alphonse-1er,105,,0664312620
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0062409l/jardin-petit-pessicart-nice.html,Jardin Petit Pessicart Nice,École,Privé,Académie de Nice,Zone B,"23 chemin du Petit Pessicart
 -
                                  06100
                            Nice",06100,nice,0062409l,jardin-petit-pessicart-nice,105,,0784807629
https://www.education.gouv.fr/annuaire/06100/nice/ecole/0062317l/maris-stella-corniche-bellevue.html,Maris Stella corniche Bellevue,École,Privé,Académie de Nice,,"29 corniche Bellevue
 -
                                  06100
                            Nice",06100,nice,0062317l,maris-stella-corniche-bellevue,105,,
https://www.education.gouv.fr/annuaire/06100/nice/college/0060745c/college-nazareth.html,Collège Nazareth,Collège,Privé,Académie de Nice,Zone B,"9 avenue de Pessicart
 -
                                  06100
                            Nice",06100,nice,0060745c,college-nazareth,105,,0493972950
https://www.education.gouv.fr/annuaire/06100/nice/college/0061127t/college-saint-barthelemy.html,Collège Saint-Barthélémy,Collège,Privé,Académie de Nice,Zone B,"25 avenue St -Barthélémy
 -
                                  06100
                            Nice",06100,nice,0061127t,college-saint-barthelemy,105,,0492077780
https://www.education.gouv.fr/annuaire/06100/nice/lycee/0062147b/lycee-general-prive-saint-barthelemy.html,Lycée général privé Saint-Barthélémy,Lycée,Privé,Académie de Nice,Zone B,"25 avenue de Saint-Barthélémy
 -
                                  06100
                            Nice",06100,nice,0062147b,lycee-general-prive-saint-barthelemy,105,,0492077780
https://www.education.gouv.fr/annuaire/06102/nice/college/0060841g/college-jean-henri-fabre.html,Collège Jean-Henri Fabre,Collège,Public,Académie de Nice,Zone B,"Boulevard Henri Sappia
 -
                            BP 109
 -
                          06102
                            Nice",06102,nice,0060841g,college-jean-henri-fabre,105,,0492078430
https://www.education.gouv.fr/annuaire/06103/nice/college/0060050x/college-valeri.html,Collège Valéri,Collège,Public,Académie de Nice,Zone B,"128 avenue St Lambert
 -
                            BP 2149
 -
                          06103
                            Nice",06103,nice,0060050x,college-valeri,105,,0492093949
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0061695k/ecole-elementaire-bastiere.html,Ecole élémentaire Bastière,École,Public,Académie de Nice,Zone B,"Chemin de Villamont
 -
                                  06110
                            Le Cannet",06110,le-cannet,0061695k,ecole-elementaire-bastiere,105,,0493388568
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0060203n/ecole-elementaire-cougoussoles.html,Ecole élémentaire Cougoussoles,École,Public,Académie de Nice,Zone B,"13 allée Docteur Calmette
 -
                                  06110
                            Le Cannet",06110,le-cannet,0060203n,ecole-elementaire-cougoussoles,105,,0493451638
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0060202m/ecole-elementaire-ferry.html,Ecole élémentaire Ferry,École,Public,Académie de Nice,Zone B,"15 rue Jules Ferry
 -
                                  06110
                            Le Cannet",06110,le-cannet,0060202m,ecole-elementaire-ferry,106,,0493452528
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0061187h/ecole-elementaire-les-mirandoles.html,Ecole élémentaire Les Mirandoles,École,Public,Académie de Nice,Zone B,"69 chemin de l'Aubarède
 -
                                  06110
                            Le Cannet",06110,le-cannet,0061187h,ecole-elementaire-les-mirandoles,106,,0493451950
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0060205r/ecole-elementaire-pasteur.html,Ecole élémentaire Pasteur,École,Public,Académie de Nice,Zone B,"Place Jean Jaurès
 -
                                  06110
                            Le Cannet",06110,le-cannet,0060205r,ecole-elementaire-pasteur,106,,0493454541
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0061351l/ecole-elementaire-saint-jean.html,Ecole élémentaire Saint-Jean,École,Public,Académie de Nice,Zone B,"Allée Dany Bernard
 -
                                  06110
                            Le Cannet",06110,le-cannet,0061351l,ecole-elementaire-saint-jean,106,,0493466566
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0061649k/ecole-elementaire-val-des-fees.html,Ecole élémentaire Val des Fées,École,Public,Académie de Nice,Zone B,"Chemin de Carimail
 -
                            ROCHEVILLE
 -
                          06110
                            Le Cannet",06110,le-cannet,0061649k,ecole-elementaire-val-des-fees,106,,0493451285
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0061285p/ecole-maternelle-cougoussoles.html,Ecole maternelle Cougoussoles,École,Public,Académie de Nice,Zone B,"13 bis allée du Docteur Calmette
 -
                                  06110
                            Le Cannet",06110,le-cannet,0061285p,ecole-maternelle-cougoussoles,106,,0493450978
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0060204p/ecole-maternelle-ferry.html,Ecole maternelle Ferry,École,Public,Académie de Nice,Zone B,"17 rue Jules Ferry
 -
                                  06110
                            Le Cannet",06110,le-cannet,0060204p,ecole-maternelle-ferry,106,,0493450943
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0061617a/ecole-maternelle-la-tousque.html,Ecole maternelle La Tousque,École,Public,Académie de Nice,Zone B,"Avenue Thiers
 -
                                  06110
                            Le Cannet",06110,le-cannet,0061617a,ecole-maternelle-la-tousque,106,,0493388520
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0061206d/ecole-maternelle-les-mirandoles.html,Ecole maternelle Les Mirandoles,École,Public,Académie de Nice,Zone B,"51 chemin de l'Aubarède
 -
                                  06110
                            Le Cannet",06110,le-cannet,0061206d,ecole-maternelle-les-mirandoles,106,,0493452838
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0060200k/ecole-maternelle-les-orangers.html,Ecole maternelle Les Orangers,École,Public,Académie de Nice,Zone B,"Rue des Oliviers
 -
                                  06110
                            Le Cannet",06110,le-cannet,0060200k,ecole-maternelle-les-orangers,106,,0493453871
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0061328l/ecole-maternelle-saint-jean.html,Ecole maternelle Saint-Jean,École,Public,Académie de Nice,Zone B,"Allée Dany Bernard
 -
                                  06110
                            Le Cannet",06110,le-cannet,0061328l,ecole-maternelle-saint-jean,106,,0493690992
https://www.education.gouv.fr/annuaire/06110/le-cannet/ecole/0061081t/ecole-maternelle-val-des-pins.html,Ecole maternelle Val des Pins,École,Public,Académie de Nice,Zone B,"105 avenue Franklin Roosevelt
 -
                                  06110
                            Le Cannet",06110,le-cannet,0061081t,ecole-maternelle-val-des-pins,106,,0622696657
https://www.education.gouv.fr/annuaire/06110/le-cannet/college/0061723r/college-emile-roux.html,Collège Émile Roux,Collège,Public,Académie de Nice,Zone B,"Chemin des Plaines
 -
                                  06110
                            Le Cannet",06110,le-cannet,0061723r,college-emile-roux,106,,0493690714
https://www.education.gouv.fr/annuaire/06110/le-cannet/college/0061239p/college-pierre-bonnard.html,Collège Pierre Bonnard,Collège,Public,Académie de Nice,Zone B,"Avenue Georges Pompidou
 -
                                  06110
                            Le Cannet",06110,le-cannet,0061239p,college-pierre-bonnard,106,,0492186240
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0061189k/ecole-elementaire-crabalona.html,Ecole élémentaire Crabalona,École,Public,Académie de Nice,Zone B,"Route de Cannes
 -
                            QUARTIER LA BLAQUIERE
 -
                          06130
                            Grasse",06130,grasse,0061189k,ecole-elementaire-crabalona,106,,0493706930
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0060268j/ecole-elementaire-dracea.html,Ecole élémentaire Dracéa,École,Public,Académie de Nice,Zone B,"10 chemin du lac
 -
                            LE PLAN
 -
                          06130
                            Grasse",06130,grasse,0060268j,ecole-elementaire-dracea,106,,0493702169
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0060263d/ecole-elementaire-gambetta.html,Ecole élémentaire Gambetta,École,Public,Académie de Nice,Zone B,"26 boulevard Gambetta
 -
                                  06130
                            Grasse",06130,grasse,0060263d,ecole-elementaire-gambetta,106,,0497055725
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0061157a/ecole-elementaire-macarry.html,Ecole élémentaire Macarry,École,Public,Académie de Nice,Zone B,"26 chemin Servan
 -
                            PLASCASSIER
 -
                          06130
                            Grasse",06130,grasse,0061157a,ecole-elementaire-macarry,106,,0497054745
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0060273p/ecole-elementaire-philipe.html,Ecole élémentaire Philipe,École,Public,Académie de Nice,Zone B,"43 chemin des Capucins
 -
                            QUARTIER ST CLAUDE
 -
                          06130
                            Grasse",06130,grasse,0060273p,ecole-elementaire-philipe,106,,0497054815
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0060274r/ecole-elementaire-pra-d-estang.html,Ecole élémentaire Pra d'Estang,École,Public,Académie de Nice,Zone B,"46 chemin des Capucins
 -
                            QUARTIER ST CLAUDE
 -
                          06130
                            Grasse",06130,grasse,0060274r,ecole-elementaire-pra-d-estang,106,,0497054825
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0060271m/ecole-elementaire-saint-antoine.html,Ecole élémentaire Saint-Antoine,École,Public,Académie de Nice,Zone B,"103 avenue H.Dunant
 -
                            ST ANTOINE
 -
                          06130
                            Grasse",06130,grasse,0060271m,ecole-elementaire-saint-antoine,107,,0493705450
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0060262c/ecole-elementaire-saint-exupery.html,Ecole élémentaire Saint-Exupéry,École,Public,Académie de Nice,Zone B,"3 boulevard Antoine Maure
 -
                                  06130
                            Grasse",06130,grasse,0060262c,ecole-elementaire-saint-exupery,107,,0497055890
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0060275s/ecole-elementaire-saint-francois.html,Ecole élémentaire Saint-François,École,Public,Académie de Nice,Zone B,"163 boulevard Schley
 -
                                  06130
                            Grasse",06130,grasse,0060275s,ecole-elementaire-saint-francois,107,,0493363009
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0060278v/ecole-elementaire-saint-jacques-1.html,Ecole élémentaire Saint-Jacques 1,École,Public,Académie de Nice,Zone B,"Place Frédéric Mistral
 -
                                  06130
                            Grasse",06130,grasse,0060278v,ecole-elementaire-saint-jacques-1,107,,0493701848
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0061994k/ecole-maternelle-cinsault.html,Ecole maternelle Cinsault,École,Public,Académie de Nice,Zone B,"10 chemin de l'oratoire
 -
                                  06130
                            Grasse",06130,grasse,0061994k,ecole-maternelle-cinsault,107,,0497054740
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0061284n/ecole-maternelle-crabalona.html,Ecole maternelle Crabalona,École,Public,Académie de Nice,Zone B,"64 route de Cannes
 -
                            LA BLAQUIERE
 -
                          06130
                            Grasse",06130,grasse,0061284n,ecole-maternelle-crabalona,107,,0493706931
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0061082u/ecole-maternelle-gambetta.html,Ecole maternelle Gambetta,École,Public,Académie de Nice,Zone B,"Traverse Muraour
 -
                                  06130
                            Grasse",06130,grasse,0061082u,ecole-maternelle-gambetta,107,,0497055720
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0061356s/ecole-maternelle-l-eau-vive.html,Ecole maternelle L'Eau Vive,École,Public,Académie de Nice,Zone B,"Traverse Pharos
 -
                                  06130
                            Grasse",06130,grasse,0061356s,ecole-maternelle-l-eau-vive,107,,0497054810
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0060280x/ecole-maternelle-les-cigales.html,Ecole maternelle Les Cigales,École,Public,Académie de Nice,Zone B,"7 avenue Saboly
 -
                                  06130
                            Grasse",06130,grasse,0060280x,ecole-maternelle-les-cigales,107,,0493702661
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0061357t/ecole-maternelle-les-jasmins-2.html,Ecole maternelle Les Jasmins 2,École,Public,Académie de Nice,Zone B,"Traverse Pharos
 -
                                  06130
                            Grasse",06130,grasse,0061357t,ecole-maternelle-les-jasmins-2,107,,0497054820
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0061902k/ecole-maternelle-maure.html,Ecole maternelle Maure,École,Public,Académie de Nice,Zone B,"31 rue de la Libération
 -
                            MAGAGNOSC
 -
                          06130
                            Grasse",06130,grasse,0061902k,ecole-maternelle-maure,107,,0493423845
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0060277u/ecole-maternelle-roses-de-mai.html,Ecole maternelle Roses de Mai,École,Public,Académie de Nice,Zone B,"3 boulevard Victor Hugo
 -
                                  06130
                            Grasse",06130,grasse,0060277u,ecole-maternelle-roses-de-mai,107,,0497055700
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0061651m/ecole-maternelle-saint-antoine.html,Ecole maternelle Saint-Antoine,École,Public,Académie de Nice,Zone B,"57 chemin de la Chapelle
 -
                                  06130
                            Grasse",06130,grasse,0061651m,ecole-maternelle-saint-antoine,107,,0493090070
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0062414s/ecole-primaire-privee-alysea-school.html,Ecole primaire privée Alysea School,École,Privé,Académie de Nice,Zone B,"25 boulevard Emmanuel Rouquier
 -
                                  06130
                            Grasse",06130,grasse,0062414s,ecole-primaire-privee-alysea-school,107,,0049336054
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0062182p/ecole-primaire-privee-fenelon.html,Ecole primaire privée Fénelon,École,Privé,Académie de Nice,Zone B,"38 avenue Pierre Semard
 -
                                  06130
                            Grasse",06130,grasse,0062182p,ecole-primaire-privee-fenelon,107,,0493401323
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0062258x/ecole-primaire-privee-graines-de-pensees.html,Ecole primaire privée Graines de pensees,École,Privé,Académie de Nice,Zone B,"40 boulevard Emile Zola
 -
                                  06130
                            Grasse",06130,grasse,0062258x,ecole-primaire-privee-graines-de-pensees,107,,0778672204
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0062044p/ecole-primaire-privee-jardins-des-soleils.html,Ecole primaire privée jardins des soleils,École,Privé,Académie de Nice,Zone B,"Chemin de Clavary
 -
                            VVF le Clavary
 -
                          06130
                            Grasse",06130,grasse,0062044p,ecole-primaire-privee-jardins-des-soleils,107,,0492600058
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0062124b/ecole-primaire-priveee-happiness.html,Ecole primaire privéee Happiness,École,Privé,Académie de Nice,Zone B,"95 avenue de la Libération
 -
                            Quartier Saint Jacques
 -
                          06130
                            Grasse",06130,grasse,0062124b,ecole-primaire-priveee-happiness,107,,0663187002
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0061101p/ecole-primaire-saint-mathieu.html,Ecole primaire Saint-Mathieu,École,Public,Académie de Nice,Zone B,"118 route de Saint-Mathieu
 -
                                  06130
                            Grasse",06130,grasse,0061101p,ecole-primaire-saint-mathieu,107,,0493092101
https://www.education.gouv.fr/annuaire/06130/grasse/ecole/0060267h/ecole-primaire-wallon.html,Ecole primaire Wallon,École,Public,Académie de Nice,Zone B,"10 avenue Cauvin
 -
                            LE PLAN
 -
                          06130
                            Grasse",06130,grasse,0060267h,ecole-primaire-wallon,107,,0493705709
https://www.education.gouv.fr/annuaire/06130/grasse/college/0061244v/college-canteperdrix.html,Collège Canteperdrix,Collège,Public,Académie de Nice,Zone B,"12 avenue de la victoire du 8 mai 1945
 -
                            Quartier Saint-Jacques
 -
                          06130
                            Grasse",06130,grasse,0061244v,college-canteperdrix,108,,0493701490
https://www.education.gouv.fr/annuaire/06130/grasse/college/0061240r/college-carnot.html,Collège Carnot,Collège,Public,Académie de Nice,Zone B,"6 boulevard Carnot
 -
                                  06130
                            Grasse",06130,grasse,0061240r,college-carnot,108,,0493360262
https://www.education.gouv.fr/annuaire/06130/grasse/college/0061668f/college-les-jasmins-sainte-marguerite.html,Collège les Jasmins - Sainte Marguerite,Collège,Public,Académie de Nice,Zone B,"5 chemin Sainte-Marguerite
 -
                                  06130
                            Grasse",06130,grasse,0061668f,college-les-jasmins-sainte-marguerite,108,,0493709780
https://www.education.gouv.fr/annuaire/06130/grasse/college/0060021r/college-saint-hilaire.html,Collège Saint-Hilaire,Collège,Public,Académie de Nice,Zone B,"26 rue de l'ancien Palais de Justice
 -
                                  06130
                            Grasse",06130,grasse,0060021r,college-saint-hilaire,108,,0493363665
https://www.education.gouv.fr/annuaire/06130/grasse/lycee/0060020p/lycee-amiral-de-grasse.html,Lycée Amiral de Grasse,Lycée,Public,Académie de Nice,Zone B,"20 avenue Sainte-Lorette
 -
                                  06130
                            Grasse",06130,grasse,0060020p,lycee-amiral-de-grasse,108,,0493406380
https://www.education.gouv.fr/annuaire/06130/grasse/lycee/0060674a/lycee-fenelon.html,Lycée Fénelon,Lycée,Privé,Académie de Nice,Zone B,"7 avenue Yves Emmanuel Baudoin
 -
                                  06130
                            Grasse",06130,grasse,0060674a,lycee-fenelon,108,,0493406060
https://www.education.gouv.fr/annuaire/06130/grasse/lycee/0060023t/lycee-professionnel-francis-de-croisset.html,Lycée professionnel Francis de Croisset,Lycée,Public,Académie de Nice,Zone B,"34 chemin de la cavalerie
 -
                                  06130
                            Grasse",06130,grasse,0060023t,lycee-professionnel-francis-de-croisset,108,,0492424860
https://www.education.gouv.fr/annuaire/06130/grasse/lycee/0060022s/lycee-professionnel-leon-chiris.html,Lycée professionnel Léon Chiris,Lycée,Public,Académie de Nice,Zone B,"51 chemin des Capucins
 -
                                  06130
                            Grasse",06130,grasse,0060022s,lycee-professionnel-leon-chiris,108,,0493709530
https://www.education.gouv.fr/annuaire/06130/grasse/cio/0061254f/centre-d-information-et-d-orientation-de-grasse.html,Centre d'information et d'orientation de Grasse,CIO,,Académie de Nice,Zone B,"2 boulevard Victor Hugo
 -
                                  06130
                            Grasse",06130,grasse,0061254f,centre-d-information-et-d-orientation-de-grasse,108,,0493364717
https://www.education.gouv.fr/annuaire/06131/grasse/college/0061459d/college-fenelon.html,Collège Fénelon,Collège,Privé,Académie de Nice,Zone B,"38 avenue Pierre Sémard
 -
                            CS 65278
 -
                          06131
                            Grasse",06131,grasse,0061459d,college-fenelon,108,,0493406059
https://www.education.gouv.fr/annuaire/06131/grasse/lycee/0061760f/lycee-alexis-de-tocqueville.html,Lycée Alexis de Tocqueville,Lycée,Public,Académie de Nice,Zone B,"22 chemin de l'Orme
 -
                            BP 72111
 -
                          06131
                            Grasse",06131,grasse,0061760f,lycee-alexis-de-tocqueville,108,,0493098092
https://www.education.gouv.fr/annuaire/06140/vence/ecole/0061748t/ecole-elementaire-chagall.html,Ecole élémentaire Chagall,École,Public,Académie de Nice,Zone B,"507 chemin du Calvaire
 -
                                  06140
                            Vence",06140,vence,0061748t,ecole-elementaire-chagall,108,,0493587788
https://www.education.gouv.fr/annuaire/06140/tourrettes-sur-loup/ecole/0060584c/ecole-elementaire-jean-ordan.html,Ecole élémentaire Jean Ordan,École,Public,Académie de Nice,Zone B,"Rue des Anciens Combattants
 -
                                  06140
                            Tourrettes-sur-Loup",06140,tourrettes-sur-loup,0060584c,ecole-elementaire-jean-ordan,108,,0493593207
https://www.education.gouv.fr/annuaire/06140/vence/ecole/0060610f/ecole-elementaire-saint-michel.html,Ecole élémentaire Saint-Michel,École,Public,Académie de Nice,Zone B,"31 rue Saint-Michel
 -
                                  06140
                            Vence",06140,vence,0060610f,ecole-elementaire-saint-michel,108,,0977713354
https://www.education.gouv.fr/annuaire/06140/vence/ecole/0060609e/ecole-elementaire-toreille.html,Ecole élémentaire Toreille,École,Public,Académie de Nice,Zone B,"Avenue Alphonse Toreille
 -
                                  06140
                            Vence",06140,vence,0060609e,ecole-elementaire-toreille,108,,0493580215
https://www.education.gouv.fr/annuaire/06140/tourrettes-sur-loup/ecole/0061749u/ecole-maternelle-bagaria.html,Ecole maternelle Bagaria,École,Public,Académie de Nice,Zone B,"Quartier du Pré Neuf
 -
                                  06140
                            Tourrettes-sur-Loup",06140,tourrettes-sur-loup,0061749u,ecole-maternelle-bagaria,108,,0493241745
https://www.education.gouv.fr/annuaire/06140/vence/ecole/0061520v/ecole-maternelle-des-baous.html,Ecole maternelle Des Baous,École,Public,Académie de Nice,Zone B,"261 avenue Foch
 -
                                  06140
                            Vence",06140,vence,0061520v,ecole-maternelle-des-baous,108,,0493240131
